,result,table,_start,_stop,_time,_value,_field,_measurement,device
14257,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.342472+00:00,222.1,voltage,sensor_metrics,battery-01
14258,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.343395+00:00,227.62,voltage,sensor_metrics,battery-01
14259,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.344269+00:00,232.08,voltage,sensor_metrics,battery-01
14260,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.345171+00:00,223.0,voltage,sensor_metrics,battery-01
14261,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.346079+00:00,235.25,voltage,sensor_metrics,battery-01
14262,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.346941+00:00,223.82,voltage,sensor_metrics,battery-01
14263,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.347836+00:00,213.23,voltage,sensor_metrics,battery-01
14264,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.348784+00:00,228.58,voltage,sensor_metrics,battery-01
14265,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.350737+00:00,218.33,voltage,sensor_metrics,battery-01
14266,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.351970+00:00,223.17,voltage,sensor_metrics,battery-01
14267,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.353050+00:00,219.7,voltage,sensor_metrics,battery-01
14268,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.353941+00:00,226.72,voltage,sensor_metrics,battery-01
14269,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.354871+00:00,225.71,voltage,sensor_metrics,battery-01
14270,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.355898+00:00,215.21,voltage,sensor_metrics,battery-01
14271,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.357050+00:00,232.23,voltage,sensor_metrics,battery-01
14272,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.357945+00:00,236.52,voltage,sensor_metrics,battery-01
14273,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.358801+00:00,212.58,voltage,sensor_metrics,battery-01
14274,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.359694+00:00,217.27,voltage,sensor_metrics,battery-01
14275,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.360613+00:00,218.43,voltage,sensor_metrics,battery-01
14276,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.361499+00:00,216.47,voltage,sensor_metrics,battery-01
14277,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.362393+00:00,232.34,voltage,sensor_metrics,battery-01
14278,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.363296+00:00,224.45,voltage,sensor_metrics,battery-01
14279,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.364203+00:00,216.62,voltage,sensor_metrics,battery-01
14280,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.365082+00:00,237.35,voltage,sensor_metrics,battery-01
14281,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.366548+00:00,221.48,voltage,sensor_metrics,battery-01
14282,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.367916+00:00,232.47,voltage,sensor_metrics,battery-01
14283,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.368972+00:00,219.15,voltage,sensor_metrics,battery-01
14284,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.369903+00:00,228.02,voltage,sensor_metrics,battery-01
14285,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.371016+00:00,220.69,voltage,sensor_metrics,battery-01
14286,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.371888+00:00,210.48,voltage,sensor_metrics,battery-01
14287,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.372715+00:00,234.29,voltage,sensor_metrics,battery-01
14288,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.373728+00:00,225.13,voltage,sensor_metrics,battery-01
14289,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.374577+00:00,233.77,voltage,sensor_metrics,battery-01
14290,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.375425+00:00,232.99,voltage,sensor_metrics,battery-01
14291,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.376332+00:00,236.96,voltage,sensor_metrics,battery-01
14292,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.377268+00:00,225.84,voltage,sensor_metrics,battery-01
14293,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.378184+00:00,228.06,voltage,sensor_metrics,battery-01
14294,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.379018+00:00,239.75,voltage,sensor_metrics,battery-01
14295,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.379900+00:00,224.95,voltage,sensor_metrics,battery-01
14296,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.380792+00:00,223.68,voltage,sensor_metrics,battery-01
14297,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.381726+00:00,210.88,voltage,sensor_metrics,battery-01
14298,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.382846+00:00,222.91,voltage,sensor_metrics,battery-01
14299,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.384229+00:00,211.02,voltage,sensor_metrics,battery-01
14300,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.385180+00:00,219.19,voltage,sensor_metrics,battery-01
14301,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.386114+00:00,215.35,voltage,sensor_metrics,battery-01
14302,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.387015+00:00,214.86,voltage,sensor_metrics,battery-01
14303,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.387878+00:00,213.2,voltage,sensor_metrics,battery-01
14304,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.388707+00:00,225.24,voltage,sensor_metrics,battery-01
14305,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.389553+00:00,233.08,voltage,sensor_metrics,battery-01
14306,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.390438+00:00,236.91,voltage,sensor_metrics,battery-01
14307,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.391280+00:00,215.17,voltage,sensor_metrics,battery-01
14308,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.392138+00:00,216.72,voltage,sensor_metrics,battery-01
14309,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.393013+00:00,234.22,voltage,sensor_metrics,battery-01
14310,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.393812+00:00,236.4,voltage,sensor_metrics,battery-01
14311,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.394704+00:00,232.1,voltage,sensor_metrics,battery-01
14312,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.398389+00:00,219.24,voltage,sensor_metrics,battery-01
14313,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.403633+00:00,239.22,voltage,sensor_metrics,battery-01
14314,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.406116+00:00,227.26,voltage,sensor_metrics,battery-01
14315,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.407896+00:00,220.06,voltage,sensor_metrics,battery-01
14316,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.409204+00:00,219.32,voltage,sensor_metrics,battery-01
14317,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.410209+00:00,214.35,voltage,sensor_metrics,battery-01
14318,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.411312+00:00,211.69,voltage,sensor_metrics,battery-01
14319,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.412241+00:00,212.26,voltage,sensor_metrics,battery-01
14320,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.413328+00:00,219.14,voltage,sensor_metrics,battery-01
14321,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.414246+00:00,223.81,voltage,sensor_metrics,battery-01
14322,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.415107+00:00,229.91,voltage,sensor_metrics,battery-01
14323,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.416046+00:00,223.99,voltage,sensor_metrics,battery-01
14324,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.417641+00:00,220.37,voltage,sensor_metrics,battery-01
14325,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.418883+00:00,230.81,voltage,sensor_metrics,battery-01
14326,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.419919+00:00,210.8,voltage,sensor_metrics,battery-01
14327,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.420747+00:00,232.23,voltage,sensor_metrics,battery-01
14328,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.421643+00:00,227.25,voltage,sensor_metrics,battery-01
14329,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.422566+00:00,228.41,voltage,sensor_metrics,battery-01
14330,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.423436+00:00,220.17,voltage,sensor_metrics,battery-01
14331,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.424342+00:00,210.33,voltage,sensor_metrics,battery-01
14332,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.425276+00:00,216.84,voltage,sensor_metrics,battery-01
14333,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.426121+00:00,238.11,voltage,sensor_metrics,battery-01
14334,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.426970+00:00,226.53,voltage,sensor_metrics,battery-01
14335,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.427854+00:00,215.27,voltage,sensor_metrics,battery-01
14336,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.428721+00:00,212.3,voltage,sensor_metrics,battery-01
14337,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.429571+00:00,223.83,voltage,sensor_metrics,battery-01
14338,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.430432+00:00,213.9,voltage,sensor_metrics,battery-01
14339,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.431344+00:00,214.56,voltage,sensor_metrics,battery-01
14340,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.432170+00:00,228.29,voltage,sensor_metrics,battery-01
14341,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.433431+00:00,218.45,voltage,sensor_metrics,battery-01
14342,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.434895+00:00,239.18,voltage,sensor_metrics,battery-01
14343,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.435938+00:00,218.41,voltage,sensor_metrics,battery-01
14344,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.436849+00:00,216.26,voltage,sensor_metrics,battery-01
14345,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.437757+00:00,232.05,voltage,sensor_metrics,battery-01
14346,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.438647+00:00,235.93,voltage,sensor_metrics,battery-01
14347,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.439579+00:00,232.22,voltage,sensor_metrics,battery-01
14348,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.440700+00:00,216.85,voltage,sensor_metrics,battery-01
14349,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.441573+00:00,211.35,voltage,sensor_metrics,battery-01
14350,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.442419+00:00,228.31,voltage,sensor_metrics,battery-01
14351,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.443276+00:00,218.68,voltage,sensor_metrics,battery-01
14352,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.444131+00:00,216.42,voltage,sensor_metrics,battery-01
14353,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.445259+00:00,238.08,voltage,sensor_metrics,battery-01
14354,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.446146+00:00,210.03,voltage,sensor_metrics,battery-01
14355,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.446974+00:00,220.1,voltage,sensor_metrics,battery-01
14356,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.447898+00:00,217.5,voltage,sensor_metrics,battery-01
14357,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.448825+00:00,233.16,voltage,sensor_metrics,battery-01
14358,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.450175+00:00,234.14,voltage,sensor_metrics,battery-01
14359,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.452782+00:00,231.51,voltage,sensor_metrics,battery-01
14360,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.453858+00:00,233.64,voltage,sensor_metrics,battery-01
14361,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.454773+00:00,215.29,voltage,sensor_metrics,battery-01
14362,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.455870+00:00,222.17,voltage,sensor_metrics,battery-01
14363,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.456952+00:00,237.47,voltage,sensor_metrics,battery-01
14364,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.458275+00:00,227.48,voltage,sensor_metrics,battery-01
14365,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.459315+00:00,227.48,voltage,sensor_metrics,battery-01
14366,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.460330+00:00,236.12,voltage,sensor_metrics,battery-01
14367,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.461284+00:00,237.6,voltage,sensor_metrics,battery-01
14368,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.462170+00:00,216.18,voltage,sensor_metrics,battery-01
14369,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.463080+00:00,217.37,voltage,sensor_metrics,battery-01
14370,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.463981+00:00,222.99,voltage,sensor_metrics,battery-01
14371,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.464810+00:00,234.31,voltage,sensor_metrics,battery-01
14372,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.465738+00:00,215.0,voltage,sensor_metrics,battery-01
14373,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.466578+00:00,212.4,voltage,sensor_metrics,battery-01
14374,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.468066+00:00,236.68,voltage,sensor_metrics,battery-01
14375,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.469258+00:00,214.08,voltage,sensor_metrics,battery-01
14376,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.470312+00:00,217.92,voltage,sensor_metrics,battery-01
14377,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.471259+00:00,216.52,voltage,sensor_metrics,battery-01
14378,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.472156+00:00,224.28,voltage,sensor_metrics,battery-01
14379,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.473047+00:00,218.39,voltage,sensor_metrics,battery-01
14380,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.474021+00:00,231.77,voltage,sensor_metrics,battery-01
14381,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.474973+00:00,239.25,voltage,sensor_metrics,battery-01
14382,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.475896+00:00,225.91,voltage,sensor_metrics,battery-01
14383,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.476771+00:00,222.55,voltage,sensor_metrics,battery-01
14384,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.477610+00:00,218.85,voltage,sensor_metrics,battery-01
14385,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.478489+00:00,225.81,voltage,sensor_metrics,battery-01
14386,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.479618+00:00,226.48,voltage,sensor_metrics,battery-01
14387,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.480549+00:00,229.14,voltage,sensor_metrics,battery-01
14388,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.481367+00:00,213.05,voltage,sensor_metrics,battery-01
14389,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.482398+00:00,218.26,voltage,sensor_metrics,battery-01
14390,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.483671+00:00,213.92,voltage,sensor_metrics,battery-01
14391,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.484609+00:00,229.25,voltage,sensor_metrics,battery-01
14392,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.485626+00:00,222.51,voltage,sensor_metrics,battery-01
14393,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.486477+00:00,226.36,voltage,sensor_metrics,battery-01
14394,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.487330+00:00,225.14,voltage,sensor_metrics,battery-01
14395,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.488179+00:00,235.96,voltage,sensor_metrics,battery-01
14396,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.489004+00:00,236.46,voltage,sensor_metrics,battery-01
14397,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.489848+00:00,218.0,voltage,sensor_metrics,battery-01
14398,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.490766+00:00,228.67,voltage,sensor_metrics,battery-01
14399,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.491675+00:00,224.79,voltage,sensor_metrics,battery-01
14400,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.492557+00:00,226.63,voltage,sensor_metrics,battery-01
14401,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.493357+00:00,215.95,voltage,sensor_metrics,battery-01
14402,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.494255+00:00,210.57,voltage,sensor_metrics,battery-01
14403,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.495294+00:00,220.22,voltage,sensor_metrics,battery-01
14404,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.496146+00:00,234.39,voltage,sensor_metrics,battery-01
14405,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.497025+00:00,234.64,voltage,sensor_metrics,battery-01
14406,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.497864+00:00,219.37,voltage,sensor_metrics,battery-01
14407,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.498681+00:00,226.17,voltage,sensor_metrics,battery-01
14408,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.499525+00:00,236.89,voltage,sensor_metrics,battery-01
14409,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.501097+00:00,235.12,voltage,sensor_metrics,battery-01
14410,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.502137+00:00,219.3,voltage,sensor_metrics,battery-01
14411,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.503061+00:00,237.02,voltage,sensor_metrics,battery-01
14412,_result,1,2025-04-22 20:23:27.299156+00:00,2025-04-22 21:23:27.299156+00:00,2025-04-22 21:23:02.503944+00:00,216.97,voltage,sensor_metrics,battery-01
